k,kind,model,cv_score,features,best_params,accuracy,balanced_accuracy,precision
7,rand_2,GradientBoosting,-340.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.5956666666666667,0.5953881912616686,0.6068461381042672
6,rand_1,LogRegl2,-345.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5539999999999999,0.5539551436523918,0.5533217918549179
7,rand_0,RandomForest,-345.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 367}",0.6053333333333333,0.6048972010527006,0.627768560894991
6,rand_2,LogRegl1,-345.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.041924993150460804)},0.5536666666666666,0.5535824766899244,0.5536486430112143
6,rand_2,LogRegl2,-350.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(2.197148278547012)},0.5506666666666667,0.5505857552088002,0.5500183672015068
7,rand_2,ExtraTrees,-355.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.5976666666666667,0.5972761143179135,0.6171002827871767
7,rand_0,LightGBM,-365.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5946666666666666,0.5944402016414211,0.6020408334497924
7,rand_2,XGBoost,-370.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.6,0.5998043694710585,0.6072396455375179
7,rand_0,XGBoost,-380.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.604,0.6037650644542496,0.6128975983751942
7,rand_2,LightGBM,-400.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.5893333333333333,0.5891341252111696,0.5953867339128532
7,rand_2,LogRegl1,-410.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.5593333333333333,0.5593006824386629,0.5580099017130801
7,top,LogRegl1,-415.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.5583333333333332,0.558252771782579,0.5584363076516381
7,rand_2,LogRegl2,-420.0,"[np.str_('V176'), np.str_('V380'), np.str_('V390'), np.str_('V309'), np.str_('V175'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.56,0.5600413550492119,0.5570126064833594
7,rand_1,LogRegl2,-430.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(0.041924993150460804)},0.5613333333333334,0.561264859337397,0.5609022558090971
7,top,LogRegl2,-430.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(2.197148278547012)},0.5556666666666668,0.5556313699991963,0.554276038561698
7,rand_1,LogRegl1,-435.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]",{'clf__C': np.float64(2.197148278547012)},0.56,0.5599321647207113,0.5595448258085791
7,top+2,LogRegl2,-455.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(0.041924993150460804)},0.5676666666666667,0.5676276156743949,0.5667100130507566
7,top+1,LogRegl1,-460.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(2.197148278547012)},0.5533333333333333,0.5532639654128547,0.552766116027381
7,top+1,LogRegl2,-460.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']",{'clf__C': np.float64(0.041924993150460804)},0.5543333333333333,0.5542553211547824,0.5539725020058383
7,top+2,LogRegl1,-470.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']",{'clf__C': np.float64(2.197148278547012)},0.5686666666666667,0.5686283049789956,0.5676900767859472
7,rand_0,LogRegl2,-530.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5676666666666667,0.5675702938776944,0.5682429468889434
7,rand_0,LogRegl1,-540.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]",{'clf__C': np.float64(2.197148278547012)},0.5680000000000001,0.5679022991897794,0.5686402863637956
