k,kind,model,cv_score,features,best_params,accuracy,balanced_accuracy,precision
3,rand_0,LogRegl2,100.0,"[np.str_('V160'), np.str_('V416'), np.str_('V377')]",{'clf__C': np.float64(2.197148278547012)},0.519,0.5187310390592419,0.5215251246352651
6,top,GradientBoosting,100.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.6466666666666666,0.6464585686358756,0.6595115693847075
4,rand_2,LogRegl1,80.0,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]",{'clf__C': np.float64(0.022468759419183908)},0.5446666666666666,0.544510277639466,0.545991555408198
6,top,SVM_RBF,70.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6516666666666667,0.6511534137304497,0.6911244881983737
4,top+2,LogRegl1,65.0,"['V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.16644299518966227)},0.5493333333333333,0.5492249800599428,0.5494307563973203
4,top+2,LogRegl2,65.0,"['V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.014177255479383569)},0.5483333333333333,0.5482343108763826,0.5481175165945372
6,top,XGBoost,60.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__colsample_bytree': np.float64(0.7655331788949136), 'clf__learning_rate': np.float64(0.02651034264899119), 'clf__max_depth': 5, 'clf__n_estimators': 238, 'clf__subsample': np.float64(0.8612364919499478)}",0.648,0.6478086239313067,0.6601728343639167
6,top,LightGBM,55.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.6386666666666666,0.6383757720044397,0.6568661961699006
5,rand_2,GradientBoosting,50.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 2, 'clf__n_estimators': 130, 'clf__subsample': np.float64(0.6904253682679529)}",0.5866666666666666,0.5860939397099415,0.6124556641249373
6,top,RandomForest,50.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__n_estimators': 234}",0.6446666666666667,0.6443858482849446,0.6632708757267488
5,rand_2,SVM_RBF,45.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.5893333333333334,0.5885379488663431,0.6305754407163654
6,top+1,ExtraTrees,45.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.6303333333333333,0.6298062856654195,0.6655115639718114
6,top+1,XGBoost,40.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6296666666666666,0.6293528804886115,0.6476799210145572
5,rand_1,SVM_RBF,40.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.585,0.5843204964785816,0.6164835164835165
4,rand_2,LogRegl2,40.0,"[np.str_('V191'), np.str_('V160'), np.str_('V11'), np.str_('V212')]",{'clf__C': np.float64(0.014177255479383569)},0.5499999999999999,0.5499457589426963,0.5493499001081517
6,top+1,GradientBoosting,35.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.07717567274870522), 'clf__max_depth': 2, 'clf__n_estimators': 339, 'clf__subsample': np.float64(0.6621992493842985)}",0.6243333333333333,0.6241587380601971,0.6316437851841311
5,rand_2,ExtraTrees,25.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 238}",0.5936666666666667,0.5930547896061267,0.6233800312747682
6,top+1,SVM_RBF,25.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__C': np.float64(0.15166336526237675), 'clf__gamma': np.float64(0.109860831937539)}",0.6386666666666666,0.6383444039146505,0.658096234413109
5,rand_2,RandomForest,20.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.5873333333333334,0.5868092788218299,0.6114515786939845
6,top+2,GradientBoosting,20.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.012447420336780599), 'clf__max_depth': 2, 'clf__n_estimators': 362, 'clf__subsample': np.float64(0.7694648776168372)}",0.6186666666666666,0.6183372841959492,0.636182156420449
6,rand_0,GradientBoosting,15.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.021624060724205987), 'clf__max_depth': 4, 'clf__n_estimators': 384, 'clf__subsample': np.float64(0.7648277835860277)}",0.6230000000000001,0.6227606685027186,0.6340108306388484
4,rand_1,LogRegl1,15.0,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]",{'clf__C': np.float64(0.6393794237097356)},0.549,0.54894638973874,0.5482087018528118
5,rand_1,ExtraTrees,15.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.595,0.5945260615300859,0.6162263276089334
5,rand_1,GradientBoosting,15.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 2, 'clf__n_estimators': 130, 'clf__subsample': np.float64(0.6904253682679529)}",0.606,0.6055636653617941,0.627806133719567
4,rand_1,LogRegl2,15.0,"[np.str_('V380'), np.str_('V416'), np.str_('V377'), np.str_('V175')]",{'clf__C': np.float64(0.014177255479383569)},0.5503333333333333,0.5502664240330962,0.5498662583412511
6,top+2,ExtraTrees,15.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.6246666666666667,0.6241666828519883,0.6572889212453297
6,rand_1,GradientBoosting,10.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.08612990916378668), 'clf__max_depth': 2, 'clf__n_estimators': 187, 'clf__subsample': np.float64(0.7185652978509862)}",0.607,0.6067682931004094,0.6166730634904232
5,top+1,LogRegl2,10.0,"['V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.022468759419183908)},0.5513333333333333,0.5512570267065313,0.5512670465362758
5,top+1,LogRegl1,10.0,"['V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(0.09469755543803382)},0.5536666666666666,0.5535804171748308,0.5541643837060276
5,top,LogRegl2,5.0,"['V255', 'V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(0.041924993150460804)},0.5656666666666667,0.5656141559889843,0.5647092378479104
5,rand_1,RandomForest,5.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 16, 'clf__n_estimators': 276}",0.6016666666666667,0.6014762488291555,0.6084961116342796
5,top,LogRegl1,5.0,"['V255', 'V191', 'V176', 'V380', 'V160']",{'clf__C': np.float64(2.197148278547012)},0.5656666666666667,0.5656148293733333,0.564694055461607
6,top+1,RandomForest,5.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 9, 'clf__min_samples_leaf': 16, 'clf__n_estimators': 276}",0.6303333333333333,0.6301268345097748,0.6425427509776966
6,top+1,LightGBM,0.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.6196666666666667,0.6192699585184768,0.6421076197047243
6,rand_2,ExtraTrees,0.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.6093333333333333,0.608861725397683,0.6371532702915682
5,rand_2,XGBoost,-5.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5806666666666666,0.5802178064103946,0.5970922297355737
5,rand_1,XGBoost,-5.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6026666666666666,0.6023529347896538,0.6158701911672616
6,rand_0,ExtraTrees,-10.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__max_depth': 11, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 439}",0.6163333333333333,0.6159345386838999,0.6387121080391817
6,rand_1,XGBoost,-10.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.779771779323794), 'clf__learning_rate': np.float64(0.024302028305697564), 'clf__max_depth': 4, 'clf__n_estimators': 593, 'clf__subsample': np.float64(0.9951412342947252)}",0.6133333333333333,0.6130792210676952,0.6257278365672613
6,top+2,XGBoost,-10.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__colsample_bytree': np.float64(0.9771170310658897), 'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__subsample': np.float64(0.6482976441389584)}",0.6186666666666666,0.6184099192102614,0.6313367262631756
6,rand_2,GradientBoosting,-15.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.012447420336780599), 'clf__max_depth': 2, 'clf__n_estimators': 362, 'clf__subsample': np.float64(0.7694648776168372)}",0.6143333333333333,0.6139517879980063,0.6376648004334478
5,rand_2,LightGBM,-20.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.582,0.5815878886138799,0.596785989364442
6,rand_0,SVM_RBF,-25.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.626,0.6253961407670917,0.6661384183037726
6,rand_0,XGBoost,-25.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7694648776168372), 'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 4, 'clf__n_estimators': 416, 'clf__subsample': np.float64(0.7363207269058605)}",0.6193333333333334,0.6191086638859155,0.6294418539114136
6,top+2,SVM_RBF,-25.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__C': np.float64(0.41924993150460804), 'clf__gamma': np.float64(0.21971482785470117)}",0.6243333333333333,0.6240693500414048,0.6389049834861945
6,rand_2,SVM_RBF,-25.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.612,0.6113218559363873,0.6562114602646401
6,top+2,RandomForest,-25.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 5, 'clf__min_samples_leaf': 11, 'clf__n_estimators': 385}",0.6236666666666667,0.6232433549461357,0.6485651759090364
6,rand_1,LightGBM,-30.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.6096666666666667,0.6092931131415972,0.6297060631593006
5,rand_1,LightGBM,-30.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.5983333333333333,0.5979948585935352,0.6127393621035789
6,rand_1,SVM_RBF,-30.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__C': np.float64(0.41924993150460804), 'clf__gamma': np.float64(0.21971482785470117)}",0.609,0.6087077438547315,0.6228040981542962
6,rand_2,XGBoost,-30.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6146666666666666,0.6143771282967901,0.6301059052569364
6,rand_1,RandomForest,-35.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 238}",0.6086666666666667,0.6082577564556458,0.6313868536230615
6,rand_1,ExtraTrees,-40.0,"[np.str_('V176'), np.str_('V380'), np.str_('V416'), np.str_('V390'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6066666666666666,0.6061377077610016,0.636597560126972
5,top+2,LogRegl1,-40.0,"['V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.561,0.5609106875980038,0.5617054711528956
6,rand_0,LightGBM,-45.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.6149999999999999,0.6146205245265873,0.6350054733973298
5,rand_0,XGBoost,-45.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.5833333333333334,0.5829210159624009,0.5971850885433502
6,top+2,LightGBM,-45.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.011979639074434058), 'clf__max_depth': 4, 'clf__n_estimators': 415, 'clf__num_leaves': 61, 'clf__subsample': np.float64(0.8714226754962524)}",0.6176666666666666,0.6173092144115794,0.6375900329717306
5,rand_0,SVM_RBF,-45.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__C': np.float64(0.29274829231169025), 'clf__gamma': np.float64(0.3604693586675808)}",0.5826666666666667,0.5824410632184679,0.5881661636381864
6,rand_0,RandomForest,-50.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V224'), np.str_('V390'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 8, 'clf__n_estimators': 583}",0.6236666666666667,0.6232866831458438,0.6461029453800573
6,rand_2,RandomForest,-50.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__max_depth': 5, 'clf__min_samples_leaf': 8, 'clf__n_estimators': 583}",0.605,0.6045789377511922,0.6290852333708675
5,rand_0,ExtraTrees,-55.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 238}",0.5756666666666667,0.5752595867938304,0.588234492881821
5,top+2,LogRegl2,-65.0,"['V176', 'V380', 'V160', 'V416', 'V224']",{'clf__C': np.float64(0.041924993150460804)},0.5633333333333334,0.5632440583452721,0.5641534652851984
5,rand_2,LogRegl1,-70.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(1.1285665712014172)},0.5566666666666668,0.5566159653895895,0.5564070632738863
5,rand_0,GradientBoosting,-75.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.018707545279571126), 'clf__max_depth': 3, 'clf__n_estimators': 316, 'clf__subsample': np.float64(0.7363207269058605)}",0.5710000000000001,0.5706214795295909,0.5814474462842152
5,rand_2,LogRegl2,-80.0,"[np.str_('V380'), np.str_('V224'), np.str_('V11'), np.str_('V175'), np.str_('V212')]",{'clf__C': np.float64(0.09469755543803382)},0.5579999999999999,0.5579526734843071,0.557683812331877
5,rand_0,RandomForest,-80.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__max_depth': 4, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 403}",0.585,0.5844791132278945,0.6053077220152312
5,rand_0,LightGBM,-85.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.5630000000000001,0.5625666837461831,0.5742207139265963
7,top,GradientBoosting,-90.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.08612990916378668), 'clf__max_depth': 2, 'clf__n_estimators': 187, 'clf__subsample': np.float64(0.7185652978509862)}",0.6446666666666667,0.6444672368157679,0.656888593735029
6,rand_2,LightGBM,-100.0,"[np.str_('V255'), np.str_('V176'), np.str_('V160'), np.str_('V416'), np.str_('V262'), np.str_('V175')]","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 4, 'clf__n_estimators': 247, 'clf__num_leaves': 27, 'clf__subsample': np.float64(0.9394734067154433)}",0.59,0.5897267405974952,0.5999746876758957
7,top,ExtraTrees,-115.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.643,0.642559244049243,0.6741378050424053
7,top,SVM_RBF,-125.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.649,0.6485273923948528,0.6842236266298399
7,top,XGBoost,-130.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6456666666666667,0.6453958840062203,0.6623739614070286
5,rand_0,LogRegl1,-135.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.015166336526237672)},0.5493333333333333,0.5491064433147671,0.5524263006237927
5,rand_1,LogRegl1,-140.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.022468759419183908)},0.5666666666666668,0.5665374432527236,0.5681880917237917
7,top+1,ExtraTrees,-145.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__n_estimators': 234}",0.6376666666666667,0.6372470527036863,0.6660060742429946
7,top,LightGBM,-150.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__learning_rate': np.float64(0.018618814067432626), 'clf__max_depth': 6, 'clf__n_estimators': 484, 'clf__num_leaves': 15, 'clf__subsample': np.float64(0.8804927450629726)}",0.633,0.6327969361535223,0.6430630289745314
7,top+1,SVM_RBF,-150.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__C': np.float64(6.393794237097354), 'clf__gamma': np.float64(0.016644299518966215)}",0.6316666666666667,0.6310502380195587,0.6757036454006151
7,rand_1,ExtraTrees,-160.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__max_depth': 6, 'clf__min_samples_leaf': 4, 'clf__n_estimators': 383}",0.6376666666666666,0.6371524368183814,0.6741317727881709
7,top+1,GradientBoosting,-165.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__learning_rate': np.float64(0.05501111167975336), 'clf__max_depth': 3, 'clf__n_estimators': 147, 'clf__subsample': np.float64(0.6281833256741867)}",0.6273333333333333,0.6271161987957852,0.6382110988438877
5,rand_1,LogRegl2,-165.0,"[np.str_('V416'), np.str_('V309'), np.str_('V11'), np.str_('V262'), np.str_('V175')]",{'clf__C': np.float64(0.16644299518966227)},0.568,0.5679108122137851,0.5680379821428646
7,top+2,XGBoost,-165.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.6286666666666667,0.6283794118154679,0.6448008580967634
7,top,RandomForest,-165.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416', 'V224']","{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__n_estimators': 401}",0.6453333333333334,0.6450698859771772,0.6624830138045997
7,top+1,XGBoost,-170.0,"['V191', 'V176', 'V380', 'V160', 'V416', 'V224', 'V377']","{'clf__colsample_bytree': np.float64(0.9771170310658897), 'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__subsample': np.float64(0.6482976441389584)}",0.6316666666666667,0.6314454947273466,0.6435660326547479
7,rand_1,GradientBoosting,-175.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__learning_rate': np.float64(0.08612990916378668), 'clf__max_depth': 2, 'clf__n_estimators': 187, 'clf__subsample': np.float64(0.7185652978509862)}",0.6383333333333333,0.6380977069532173,0.6506830264297409
7,top+2,GradientBoosting,-175.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__learning_rate': np.float64(0.034607386039615676), 'clf__max_depth': 3, 'clf__n_estimators': 138, 'clf__subsample': np.float64(0.8612364919499478)}",0.6246666666666667,0.6243460270417829,0.6428098004763875
7,top+2,ExtraTrees,-180.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__max_depth': 6, 'clf__min_samples_leaf': 2, 'clf__n_estimators': 238}",0.628,0.6274788020349448,0.6624687377995276
7,rand_1,XGBoost,-185.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__colsample_bytree': np.float64(0.7648277835860277), 'clf__learning_rate': np.float64(0.01723516600205961), 'clf__max_depth': 3, 'clf__n_estimators': 230, 'clf__subsample': np.float64(0.6904253682679529)}",0.633,0.6326496059697709,0.6537205254227372
7,rand_1,RandomForest,-190.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__max_depth': 9, 'clf__min_samples_leaf': 9, 'clf__n_estimators': 295}",0.6333333333333333,0.6330130055596737,0.652236351537864
7,top+2,RandomForest,-190.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__max_depth': 11, 'clf__min_samples_leaf': 15, 'clf__n_estimators': 251}",0.628,0.6278361447658942,0.6368295251985091
6,top,LogRegl2,-195.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(2.197148278547012)},0.5663333333333332,0.5662848468005203,0.5653027187956323
6,top,LogRegl1,-195.0,"['V255', 'V191', 'V176', 'V380', 'V160', 'V416']",{'clf__C': np.float64(2.197148278547012)},0.566,0.5659495013947523,0.5650065863965129
7,rand_1,SVM_RBF,-195.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__C': np.float64(48.01761562402178), 'clf__gamma': np.float64(0.008644104356930561)}",0.6323333333333333,0.6317615493593388,0.6710773801383386
7,top+2,LightGBM,-205.0,"['V176', 'V380', 'V160', 'V416', 'V224', 'V377', 'V390']","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.6223333333333333,0.6220326039984505,0.6402182012409278
5,rand_0,LogRegl2,-205.0,"[np.str_('V224'), np.str_('V309'), np.str_('V262'), np.str_('V221'), np.str_('V212')]",{'clf__C': np.float64(0.041924993150460804)},0.549,0.5488750200488904,0.5491291468578822
7,rand_0,ExtraTrees,-210.0,"[np.str_('V255'), np.str_('V191'), np.str_('V416'), np.str_('V377'), np.str_('V309'), np.str_('V262'), np.str_('V212')]","{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__n_estimators': 323}",0.6103333333333333,0.6098991550927629,0.6338049687899555
7,rand_1,LightGBM,-210.0,"[np.str_('V255'), np.str_('V191'), np.str_('V380'), np.str_('V160'), np.str_('V416'), np.str_('V224'), np.str_('V390')]","{'clf__learning_rate': np.float64(0.018968367710792175), 'clf__max_depth': 4, 'clf__n_estimators': 267, 'clf__num_leaves': 35, 'clf__subsample': np.float64(0.664083523552488)}",0.6206666666666667,0.6203073351974665,0.6405844662480432
